trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
3.64,3.9,0.16869,0.32553002,0.044749998,0.6058687,,,1.136,2,4,15.15
13.37,,0.00541,0.96353996,0.11589,3.1615705,,,0.855,9,8,29.19
244.9,,0.00541,0.96353996,0.11589,57.502426,,,0.855,9,8,29.19
,,,,,,,,,,,17.37
208.59,362.38,0.32817,0.2186,0.07485,0.37016204,,7.35,1.192,5,6,17.37
208.67,,0.32817,0.2186,0.07485,0.3651237,,,1.192,5,6,17.37
,,,,,,,,,,,66.23
,,,,,,,,,,,66.23
1.43,1.76,0.25821,0.67870003,0.14723,2.40831,,2.14,0.661,10,10,66.23
,,,,,,,,,,,66.23
,,,,,,,,,,,66.23
-2.53,,,0.51636004,,33.680058,,7.61,0.58,,,47.26
312.99,332.42,0.08434,0.68044,0.19243,3.8930209,,0.62,0.351,4,3,26.59
-1.31,,0.35719,0.0515,,,,,1.772,,,59.66
2.26,,0.02902,0.46886003,0.16627,3.5514946,,0.33,0.574,3,4,21.66
,,,,,,,,,,,21.66
,,,,,,,,,,,21.66
,,,,,,,,,,,21.66
,,,,,,,,,,,21.66
,,,,,,,,,,,21.66
8.38,,0.18515,0.47123,0.08167,0.2161484,,0.39,0.927,5,3,13.03
0.46,,0.04558,0.44821998,0.08262,0.008684973,,,0.616,2,2,19.15
0.41,,0.04558,0.44821998,0.08262,0.008100013,,4.65,0.616,2,2,19.15
0.66,0.63,0.014450001,0.53319,0.12375,0.045338668,,2.01,0.298,1,1,23.67
3.31,,0.21029,0.23528999,0.38248003,0.4264447,,5.3,0.894,2,2,25.15
,,,,,,,,,,,25.15
57.11,64.93,0.18515,0.47123,0.08167,1.4361417,,0.39,0.927,5,3,13.03
7.66,,0.18515,0.47123,0.08167,0.19295862,,0.39,0.927,5,3,13.03
0.78,1.42,0.48792,0.22153,0.17658001,9.360786,,0.42,0.594,6,4,18.46
0.78,,0.48792,0.22153,0.17658001,9.262795,,,0.594,6,4,18.46
0.78,,0.48792,0.22153,0.17658001,9.2958975,,0.55,0.594,6,4,18.46
14.19,,0.48792,0.22153,0.17658001,189.75987,,0.54,0.594,6,4,18.46
,,,,,,,,,,,18.46
,,,,,,,,,,,18.46
0.78,,0.48792,0.22153,0.17658001,9.340661,,0.43,0.594,6,4,18.46
,,,,,,,,,,,13.03
,,,,,,,,,,,13.03
,,,,,,,,,,,13.03
7.66,,0.18515,0.47123,0.08167,0.19363348,,0.39,0.927,5,3,13.03
,,,,,,,,,,,13.03
,,,,,,,,,,,13.03
4.92,5.47,0.00133,0.66681,0.09932999,2.3607805,,4.09,0.46,1,4,27.01
4.89,,0.00133,0.66681,0.09932999,2.3526957,,,0.46,1,4,27.01
-2.67,,,0.33835998,,-0.028139416,,,1.108,,,49.31
-2.69,,1.0000001e-05,0.25010002,,,,7.55,,,,27.05
4.76,,0.23322001,0.62419,0.16950001,2.477414,,2.91,1.413,8,7,24.58
4.76,,0.23322001,0.62419,0.16950001,2.4686825,,2.9,1.413,8,7,24.58
,,,,,,,,,,,24.58
,,,,,,,,,,,24.58
3.38,,0.06888,0.50302,0.06836,0.003298462,,3.69,0.467,8,9,14.56
,,,,,,,,,,,14.56
,,,,,,,,,,,14.56
,,,,,,,,,,,14.56
,,,,,,,,,,,14.56
2.79,,0.00182,0.90709,0.12877,4.0338,,,0.529,5,6,19.86
2.8,3.25,0.00182,0.90709,0.12877,4.0090117,,1.16,0.529,5,6,19.86
51.01,,0.00182,0.90709,0.12877,72.420204,,1.16,0.529,5,6,19.86
,,,,,,,,,,,19.86
3.27,,0.00182,0.90709,0.12877,4.379054,,,0.529,5,6,19.86
-6.79,,0.86867994,0.04137,-1.5058701,4.03099,,1.62,0.591,5,7,13.25
,,,,,,,,,,,13.25
,,,,,,,,,,,13.25
-6.79,,0.86867994,0.04137,-1.5058701,4.4345326,,,0.591,5,7,13.25
0.4,,0.03198,0.4182,0.19589001,0.017062942,,4.4,0.501,1,1,23.13
,,,,,,,,,,,23.13
,,,,,,,,,,,23.13
,,,,,,,,,,,23.13
,,,,,,,,,,,23.13
,,,,,,,,,,,23.13
,,,,,,,,,,,21.89
,,,,,,,,,,,21.89
-0.27,,0.53638,0.10599,-0.11247,0.0036858008,,7.16,2.272,9,3,21.89
,,,,,,,,,,,21.89
,,,,,,,,,,,21.89
,,,,,,,,,,,18.11
,,,,,,,,,,,18.11
,,,,,,,,,,,18.11
-0.11,,0.01911,1.09791,-0.028199999,0.9322603,,7.09,0.436,3,2,18.11
,,,,,,,,,,,18.11
,,,,,,,,,,,18.11
-6.72,,0.551,0.22976999,-0.25873,0.2564394,,1.79,0.654,1,2,17.25
,,,,,,,,,,,17.25
,,,,,,,,,,,17.25
,,,,,,,,,,,17.25
,,,,,,,,,,,17.25
,,,,,,,,,,,17.25
,,,,,,,,,,,27.01
,,,,,,,,,,,27.01
,,,,,,,,,,,27.01
,,,,,,,,,,,27.01
,,,,,,,,,,,27.01
,,,,,,,,,,,27.01
,,,,,,,,,,,18.25
0.38,,0.18565,0.40252998,0.060900003,0.049581934,,1.47,1.061,4,2,18.25
,,,,,,,,,,,18.25
,,,,,,,,,,,25.96
,,,,,,,,,,,25.96
0.09,,0.117869996,0.35676998,0.06424,0.036825366,,4.86,1.09,8,7,25.96
,,,,,,,,,,,25.96
,,,,,,,,,,,25.96
,,,,,,,,,,,23.67
,,,,,,,,,,,23.67
,,,,,,,,,,,23.67
,,,,,,,,,,,23.67
,,,,,,,,,,,10.66
,,,,,,,,,,,10.66
,,,,,,,,,,,10.66
,,,,,,,,,,,33.49
,,,,,,,,,,,33.49
0.14,,0.40076,0.13609,0.32548,0.17293693,,8.58,0.453,2,2,33.49
,,,,,,,,,,,33.49
,,,,,,,,,,,18.16
-0.24,0.51,0.04459,1.09175,-0.04338,2.5090737,,4.37,1.08,9,8,18.16
,,,,,,,,,,,18.16
,,,,,,,,,,,22.1
,,,,,,,,,,,22.1
13.953,,0.09889,0.84389,0.13177,1.5364697,,,1.638,7,9,21.03
,,,,,,,,,,,21.03
,,,,,,,,,,,21.03
,,,,,,,,,,,21.03
,,,,,,,,,,,21.03
,,,,,,,,,,,21.03
11.67,,0.22241,0.50659,0.045289997,0.48495322,,,1.172,3,5,34.97
4.02,,0.00453,0.9797,0.10357001,5.518363,,,1.517,9,3,23.16
,,,,,,,,,,,23.16
,,,,,,,,,,,23.16
4.05,8.93,0.00453,0.9797,0.10357001,5.46657,,0.86,1.517,9,3,23.16
10.65,,0.22241,0.50659,0.045289997,0.44348493,,2.21,1.172,3,5,34.97
,,,,,,,,,,,34.97
,,,,,,,,,,,34.97
,,,,,,,,,,,34.97
4.2,4.63,0.68711996,0.19186,0.31909,3.0670035,,5.25,0.463,5,7,31.03
,,,,,,,,,,,14.8
,,,,,,,,,,,14.8
,,,,,,,,,,,14.8
1.31,1.75,0.168,0.26773,0.37741002,3.8211937,,8.67,0.554,2,2,14.8
,,,,,,,,,,,14.8
,,,,,,,,,,,14.8
,,,,,,,,,,,16.36
,,,,,,,,,,,16.36
,,,,,,,,,,,16.36
2.34,,0.1154,0.37598,0.17207001,3.1103797,,3.98,0.198,3,1,16.36
,,,,,,,,,,,16.36
,,,,,,,,,,,16.36
0.98,0.99,0.02948,0.47896,0.060599998,0.015172489,,2.21,-0.04,1,1,26.59
,,,,,,,,,,,26.59
,,,,,,,,,,,26.59
,,,,,,,,,,,26.59
,,,,,,,,,,,26.59
,,,,,,,,,,,26.59
1.53,,0.32426998,0.20415,0.050040003,0.5355475,,6.01,1.066,2,2,28.99
1.07,1.07,0.02948,0.47896,0.060599998,0.016512796,,1.95,-0.04,1,1,26.59
3.361,,2.0000001e-05,0.00067000004,0.7975,4.073448,,,1.192,,,51.35
1.31,,2.0000001e-05,0.00067000004,0.7975,9.273989,,10.53,1.192,,,51.35
2.86,4.64,0.0017299999,0.91700995,0.07326,1.5124009,,4.21,0.966,1,1,27.51
51.94,,0.0017299999,0.91700995,0.07326,27.05285,,,0.966,1,1,27.51
,,,,,,,,,,,27.51
,,,,,,,,,,,27.51
,,,,,,,,,,,27.51
7.85,,0.45515,0.3676,0.13645001,6.225956,,,0.421,,,27.56
,,,,,,,,,,,27.56
5.09,,0.36691,0.2739,0.09014,3.7188067,,,0.905,5,5,20.37
,,,,,,,,,,,13.06
3.49,,0.07977,0.44458,0.07907,0.0077491715,,1.56,0.358,6,6,30.39
,,,,,,,,,,,30.39
,,,,,,,,,,,30.39
,,,,,,,,,,,30.39
,,,,,,,,,,,30.39
,,,,,,,,,,,30.39
,,,,,,,,,,,29.55
0.09,,,0.34460998,0.45519,0.3100678,,7.52,0.33,2,3,29.55
0.09,,,0.34460998,0.45519,0.29941115,,8.09,0.33,2,3,29.55
,,,,,,,,,,,29.55
,,,,,,,,,,,29.55
,,,,,,,,,,,29.55
0.3,,0.30604,0.67462,,,,,,,,47.92
0.62,0.75,,0.13422,0.08194,0.09126741,,3.66,0.111,,,23.99
1.03,,,0.67163,1.86497,21.166334,,2.9,0.924,,,26.07
-2.76,,,0.47562,,,,12.75,,,,38.36
,,,,,,,,,,,24.21
2.65,,0.00088,0.31042,0.13804,1.3353583,,4.69,0.282,4,2,33.81
23.95,,0.70919,0.087419994,0.21059999,7.7867355,,,0.622,7,4,35.45
4.11,3.85,0.8115,0.18509,0.57686,4.0505223,,,0.511,4,3,25.91
1.44,1.47,0.168,0.26773,0.37741002,4.127291,,8.76,0.554,2,2,14.8
3.45,,,0.21490999,14.8563595,82.90519,,6.19,1.0,,,22.34
0.55,0.67,0.23586,0.30638,0.040960003,0.60361093,,5.46,0.946,1,1,21.64
0.75,,0.34054002,0.48156,0.05757,0.091320686,,1.66,0.789,6,3,26.68
5.87,7.49,0.34054002,0.48156,0.05757,0.7001191,,2.24,0.789,6,3,26.68
-0.45,,0.0429,0.53179,-0.03799,0.9861501,,3.64,0.76,7,3,14.38
,,,,,,,,,,,14.38
,,,,,,,,,,,14.38
1.93,,0.001,0.53816,0.14184,1.5826635,,6.74,0.881,5,1,21.06
,,,,,,,,,,,21.06
,,,,,,,,,,,21.06
,,,,,,,,,,,21.06
,,,,,,,,,,,21.06
2.92,3.95,0.51624,0.20582001,0.018550001,0.2536248,,4.78,0.869,4,5,35.2
2.92,,0.51624,0.20582001,0.018550001,0.25133383,,,0.869,4,5,35.2
100.95,,,0.0134000005,0.050040003,9.487525,,,1.066,2,2,35.2
0.18,1.01,0.15043001,0.40853,0.0054400004,0.34576598,,4.65,0.612,1,2,17.64
0.18,,0.15043001,0.40853,0.0054400004,0.34631377,,4.65,0.612,1,2,17.64
11.87,,0.00496,0.91208,0.32630002,2.8186405,,,1.397,2,4,34.16
11.95,8.23,0.00496,0.91208,0.32630002,2.8061135,,2.2,1.397,2,4,34.16
7.495,,0.00496,0.91208,0.32630002,3.0749013,,,1.397,2,4,34.16
217.26,,0.00496,0.91208,0.32630002,51.125698,,2.21,1.397,2,4,34.16
,,,,,,,,,,,34.16
,,,,,,,,,,,34.16
,,,,,,,,,,,34.16
,,,,,,,,,,,34.16
,,,,,,,,,,,27.16
,,,,,,,,,,,22.93
,,,,,,,,,,,37.28
,,,,,,,,,,,17.96
55.3,63.58,0.01455,0.95499,0.17229,1.0905108,,2.28,0.551,5,8,17.96
1.72,,0.32724997,0.37287,0.047620002,1.7919135,,,0.6,5,3,16.6
1.57,3.51,0.32724997,0.37287,0.047620002,1.6533952,,0.48,0.6,5,3,16.6
1.57,,0.32724997,0.37287,0.047620002,1.7188224,,0.48,0.6,5,3,16.6
-1.42,,0.00044,0.16038999,3.7557998,15.901368,,7.44,,,,30.36
-0.78,,0.00265,0.64492,-0.10042,0.06769281,,3.44,0.366,3,3,16.54
6.97,,0.25014,0.37014,0.28757,1.6520236,,,1.579,3,4,14.49
3.65,,0.0029699998,0.95685995,0.14092,4.3244157,,,0.767,3,4,13.29
-1.1,,0.53,0.2744,-0.03046,0.5693267,,5.21,1.083,10,10,24.27
-1.0,2.37,0.53,0.2744,-0.03046,0.5231776,,5.11,1.083,10,10,24.27
-1.0,1.47,0.53,0.2744,-0.03046,0.51950747,,5.11,1.083,10,10,24.27
-1.0,,0.53,0.2744,-0.03046,0.5205756,,5.11,1.083,10,10,24.27
-1.0,,0.53,0.2744,-0.03046,0.5184391,,3.8,1.083,10,10,24.27
-0.45,,,0.16979,-0.40987,20.848158,,7.68,1.238,,,25.23
,,,,,,,,,,,29.76
-0.76,,0.65782,0.00121,-0.26983,0.0012322252,,8.95,0.909,,,29.76
,,,,,,,,,,,29.76
,,,,,,,,,,,29.76
,,,,,,,,,,,29.76
,,,,,,,,,,,29.76
0.46,,,0.18200001,,,,9.37,,,,21.76
17.39,,0.56741,0.24508,0.13742,0.55335325,,0.65,,5,4,12.05
15.88,14.6,0.56741,0.24508,0.13742,0.793066,,,,5,4,12.05
,,,,,,,,,,,12.05
11.21,14.76,0.21059999,0.65288,0.15063,2.8850894,,1.32,1.23,9,7,18.61
5.01,5.12,0.0069199996,0.97472,0.08095,1.8319829,,1.17,0.987,7,4,16.56
8.17,,0.00063,0.62891,0.10645001,1.2130274,,5.18,0.947,7,7,41.6
,,,,,,,,,,,41.6
3.01,,0.64271003,0.20306998,0.09731,3.1396813,,0.58,0.137,8,7,24.09
,,,,,,,,,,,24.09
,,,,,,,,,,,24.09
,,,,,,,,,,,24.09
,,,,,,,,,,,24.09
,,,,,,,,,,,24.09
15.88,,0.56741,0.24508,0.13742,0.50397336,,1.18,,5,4,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
,,,,,,,,,,,12.05
0.15,,0.24223,0.56114,0.04763,0.09866422,,0.97,0.601,10,7,30.19
,,,,,,,,,,,30.19
,,,,,,,,,,,30.19
,,,,,,,,,,,30.19
,,,,,,,,,,,30.19
,,,,,,,,,,,20.21
,,,,,,,,,,,20.21
13.46,15.73,0.00541,0.96353996,0.11589,3.1694117,,0.98,0.855,9,8,29.19
,,,,,,,,,,,29.19
,,,,,,,,,,,29.19
,,,,,,,,,,,29.19
,,,,,,,,,,,29.19
,,,,,,,,,,,29.19
,,,,,,,,,,,23.71
,,,,,,,,,,,23.71
,,,,,,,,,,,23.71
,,,,,,,,,,,23.71
0.01,,0.02754,0.07184,0.081879996,0.20766422,,,0.727,5,9,23.71
,,,,,,,,,,,23.71
,,,,,,,,,,,23.71
-5.77,0.67,0.107659996,0.32047,-0.100030005,0.20425496,,,0.671,10,10,27.47
,,,,,,,,,,,27.47
,,,,,,,,,,,27.47
,,,,,,,,,,,27.47
,,,,,,,,,,,27.47
,,,,,,,,,,,40.45
,,,,,,,,,,,40.45
13.04,10.11,0.01349,0.99305,0.22235,3.4561577,,0.42,1.341,3,4,40.45
,,,,,,,,,,,40.45
,,,,,,,,,,,29.42
,,,,,,,,,,,29.42
,,,,,,,,,,,29.42
0.18,0.68,0.15043001,0.40853,0.0054400004,0.3453537,,4.65,0.612,1,2,17.64
4.56,,0.15043001,0.40853,0.0054400004,8.93412,,4.66,0.612,1,2,17.64
,,0.15043001,0.40853,0.0054400004,,,4.65,0.612,1,2,17.64
,,,,,,,,,,,17.64
,,,,,,,,,,,17.64
,,,,,,,,,,,17.64
1.31,1.52,0.05432,0.26179,0.33947,6.4858155,,2.34,0.455,,,12.09
-0.14,,0.012460001,0.080860004,-0.99882007,36.599968,,8.36,0.713,,,29.87
2.91,,0.00182,0.27687,4.8164997,36.829098,,6.2,1.182,,,23.9
4.05,5.76,0.0095,0.87606,0.10142,5.252624,,1.39,0.684,6,8,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
,,,,,,,,,,,21.16
4.43,11.37,0.0095,0.87606,0.10142,5.7670546,,1.39,0.684,6,8,21.16
11.67,,0.08427,0.30047,10.47109,41.054127,,1.95,0.943,,,22.45
2.7,2.68,0.00916,0.8973,0.23069,6.6697097,,1.17,0.807,2,3,29.98
,,,,,,,,,,,29.98
,,,,,,,,,,,29.98
,,,,,,,,,,,29.98
,,,,,,,,,,,29.98
22.54,,0.00466,0.38283002,0.20007,6.53072,,2.25,0.863,2,3,13.46
1.08,1.31,,0.42281,0.44368,0.26145488,,3.58,0.702,,,16.92
,,0.0022200001,0.75878996,0.13951999,,,,1.217,8,8,40.55
7.33,,0.0022200001,0.75878996,0.13951999,2.5293648,,0.55,1.217,8,8,40.55
-1.67,,0.032980002,0.23424,0.1418,16.301517,,9.52,0.891,,,25.84
-24.2,6.67,0.0155299995,0.6246,-2.22733,8.395551,,4.7,1.051,2,2,11.11
-24.2,,0.0155299995,0.6246,-2.22733,8.349597,,,1.051,2,2,11.11
17.97,12.66,,0.42281,0.44368,4.1491094,,3.45,0.702,,,16.92
4.31,2.73,,0.40043,0.10885,0.5284654,,6.46,1.335,8,9,40.83
0.08,,0.56611997,0.18761998,0.17811,0.18436807,,5.69,0.666,6,6,30.78
,,,,,,,,,,,22.04
1.75,,0.30743998,0.26528,,,,,,,,25.66
0.09,,0.21886998,0.1699,0.3744,0.22406279,,8.42,0.299,8,4,29.82
,,,,,,,,,,,29.82
,,,,,,,,,,,29.82
,,,,,,,,,,,29.82
,,,,,,,,,,,29.82
0.85,,,0.44667998,,,,9.23,,,,43.48
0.04,,0.53007,0.0907,0.25297,3.4084432,,1.74,0.877,5,1,19.79
3.03,3.27,0.020280002,0.89883006,0.16695999,1.7905487,,1.46,1.62,6,4,9.63
109.87,117.63,0.19009,0.34127,0.12913999,6.0610533,,1.92,0.435,3,1,20.86
96.41,109.83,0.19009,0.34127,0.12913999,5.4255967,,1.92,0.435,3,1,20.86
,,,,,,,,,,,11.11
,,,,,,,,,,,11.11
-24.2,,0.0155299995,0.6246,-2.22733,8.404757,,4.71,1.051,2,2,11.11
,,,,,,,,,,,11.11
,,,,,,,,,,,11.11
8.11,12.5,0.63163,0.31514,0.1097,2.2259066,,4.89,0.26,4,7,20.81
11.2,,0.6317,0.29326,0.14384,2.20812,,,0.263177,3,6,20.81
,,,,,,,,,,,20.81
8.11,,0.63163,0.31514,0.1097,2.2670534,,4.89,0.26,4,7,20.81
,,,,,,,,,,,33.31
,,,,,,,,,,,33.31
0.34,,0.10448,0.46318,0.019650001,0.2979657,,3.79,1.289,9,1,37.26
-0.36,,0.00018999999,0.30944002,-1.6024499,22.196907,,13.54,1.079,,,24.49
2.77,3.0,0.0438,0.91769,0.50978,8.507512,,6.21,0.936,3,7,15.65
2.23,1.35,0.46791,0.36036998,0.060060002,0.63120526,,,0.775,7,9,24.73
-0.47,,0.00072999997,0.35294,-1.78036,24.04107,,13.42,1.123,,,24.61
0.62,,0.01351,0.1783,0.70958,15.351803,,7.23,0.933,,,26.44
-0.69,,0.00135,0.15379,-1.8125501,14.301344,,13.06,0.865,,,23.09
0.62,,0.09681,0.71178,0.04616,2.0257237,,,1.074,8,6,16.48
,,,,,,,,,,,16.48
0.62,2.41,0.09681,0.71178,0.04616,2.032532,,2.9,1.074,8,6,16.48
0.63,,0.09681,0.71178,0.04616,2.0264049,,2.17,1.074,8,6,16.48
,,,,,,,,,,,16.48
1.18,1.31,0.29756,0.30087,0.06348,0.8643976,,2.35,0.533,2,6,28.58
,,,,,,,,,,,28.58
1.18,,0.29756,0.30087,0.06348,0.8448925,,2.41,0.533,2,6,28.58
1.18,,0.29756,0.30087,0.06348,0.8474865,,2.36,0.533,2,6,28.58
,,,,,,,,,,,28.58
,,,,,,,,,,,28.58
7.33,,0.0022200001,0.75878996,0.13951999,2.5017436,,0.55,1.217,8,8,40.55
,,,0.48536,0.00075999997,0.10696073,,,0.662,,,30.13
9.71,15.36,8.0000005e-05,0.48215,0.26417,1.1779424,,,0.764,3,1,24.46
0.95,,0.00043000001,0.3416,,,,8.99,,,,51.92
,,,,,,,,,,,44.37
,,,,,,,,,,,44.37
,,,,,,,,,,,44.37
-0.03,,,0.21077,-0.01879,0.024699952,,5.22,1.483,3,5,44.37
,,,,,,,,,,,44.37
0.06,,0.097279996,0.29263002,0.03534,0.08362636,,4.47,0.439,1,4,32.37
,,,,,,,,,,,21.91
1.09,0.58,0.27592,0.70115,0.36641,2.720335,,,1.072,6,5,47.34
-9.12,-1.97,0.00115,0.93036,-0.64922,3.9427376,,6.78,1.672,9,7,12.72
1.16,,0.13498001,0.02471,6.26711,50.893055,,7.01,0.511,,,23.2
0.09,0.59,,0.32257998,0.009,0.6896254,,1.48,0.665,4,5,18.11
-31.5,,0.17749001,0.04596,,,,,,,,52.4
1.21,3.32,0.0187,0.52936,0.015570001,0.17488964,,1.27,1.577,7,3,26.35
-0.21,0.08,,0.13953,-0.13876,0.021835612,,,1.256,,,19.78
13.53,27.64,0.00271,0.83916,0.05233,1.7681512,,1.58,0.343,3,3,27.53
0.08,,0.016390001,0.38178003,0.040409997,0.12805612,,3.37,1.094,5,3,29.01
0.08,,0.016390001,0.38178003,0.040409997,0.12871042,,3.39,1.094,5,3,29.01
0.26,,0.015470001,0.25053,,,,5.27,,,,26.1
2983.5,3223.35,0.7622,0.01608,0.051009998,0.33774924,,3.54,0.44,,,41.77
,,,,,,,,,,,14.21
,,,,,,,,,,,14.21
0.44,,0.00162,0.48898,0.050300002,0.7098283,,6.28,0.909,6,2,14.21
,,,,,,,,,,,14.21
0.08,,0.016390001,0.38178003,0.040409997,0.13645737,,,1.094,5,3,29.01
2.17,3.31,0.70594,0.120179996,0.07955,0.81589454,,5.48,0.857,10,10,26.48
2.93,4.49,0.70594,0.120179996,0.07955,1.100519,,5.47,0.857,10,10,26.48
1.99,2.93,0.70594,0.120179996,0.07955,0.7448871,,5.5,0.857,10,10,26.48
,,,,,,,,,,,26.48
33.08,,0.09453,0.74974996,0.111,2.782007,,,1.138,2,5,16.0
605.36,,0.09453,0.74974996,0.111,49.53571,,,1.138,2,5,16.0
33.32,22.67,0.09453,0.74974996,0.111,2.7320898,,1.44,1.138,2,5,16.0
,,,,,,,,,,,16.0
,,,,,,,,,,,16.0
,,,,,,,,,,,16.0
,,,,,,,,,,,16.0
,,,,,,,,,,,16.0
-2.21,,0.0066000004,0.86023,-0.03434,0.16205335,,,1.833,1,1,15.48
0.87,,0.26992,0.38396,0.02674,0.44869435,,6.01,0.934,3,3,29.6
,,,,,,,,,,,29.6
,,,,,,,,,,,29.6
,,,,,,,,,,,29.6
2.04,,0.46791,0.36036998,0.060060002,0.60406226,,5.01,0.775,7,9,24.73
,,,,,,,,,,,24.73
,,,,,,,,,,,24.73
,,,,,,,,,,,24.73
,,,,,,,,,,,24.73
,,,,,,,,,,,49.18
,,,,,,,,,,,49.18
1.0,0.52,0.27592,0.70115,0.36641,2.5447779,,,1.072,6,5,49.18
,,,,,,,,,,,49.18
2.56,,0.06628,0.64749,0.07309,1.2164395,,2.7,0.966,1,1,18.75
,,,,,,,,,,,18.75
,,,,,,,,,,,18.75
38.258,,0.06628,0.64749,0.07309,,,,0.966,1,1,18.75
2.56,,0.06628,0.64749,0.07309,1.2446914,,2.69,0.966,1,1,18.75
,,,,,,,,,,,18.75
,,,,,,,,,,,18.75
2.56,2.11,0.06628,0.64749,0.07309,1.2440755,,2.7,0.966,1,1,18.75
,,,,,,,,,,,11.14
-0.91,,0.00032000002,0.13428001,-0.83682996,10.798953,,8.22,0.912,,,29.49
-2.0,,0.00031,0.14802,-1.17039,11.161332,,7.42,1.018,,,30.23
,,0.81563,,0.03435,8.22299,,,,,,39.61
1.84,1.79,0.00556,1.0009999,0.28999,3.3353984,,4.49,0.999,2,5,60.59
1.88,,0.47123,0.27457002,0.0625,1.1335009,,,0.923,10,10,13.65
1.14,0.63,0.00266,0.44338,0.41759998,2.5630662,,6.18,0.593,2,3,25.47
17.43,17.89,0.27276,0.64572,0.080690004,1.199374,,0.9,1.651,5,7,28.84
0.03,,0.41854,0.11021,0.09368,0.21517651,,3.66,0.587,9,10,20.79
,,,,,,,,,,,20.79
,,,,,,,,,,,20.79
,,,,,,,,,,,20.79
56.83,66.1,0.61245996,0.25004998,0.14509,340.36417,,2.42,0.627,2,4,12.92
6.09,4.98,0.09719,0.36018002,0.113299996,1.8400162,,4.21,1.059,2,4,25.6
,,,,,,,,,,,13.23
0.64,1.12,0.00088,0.96603996,0.051230002,7.2824516,,3.79,1.081,9,1,13.23
,,,,,,,,,,,13.23
,,,,,,,,,,,13.23
,,,,,,,,,,,13.23
0.52,0.42,0.00296,0.74416,0.14031,5.1547847,,4.9,0.999,1,2,13.59
,,,,,,,,,,,13.59
,,,,,,,,,,,13.59
,,,,,,,,,,,13.59
,,,,,,,,,,,13.59
,,,,,,,,,,,13.59
7.32,,0.0043099998,0.96097,0.10198,1.1087375,,2.34,0.879,3,4,16.63
7.32,6.95,0.0043099998,0.96097,0.10198,1.1087375,,2.34,0.879,3,4,16.63
,,,,,,,,,,,16.63
,,,,,,,,,,,16.63
,,,,,,,,,,,16.63
,,,,,,,,,,,16.63
,,,,,,,,,,,22.3
0.22,,5e-05,0.60117,,,,9.53,,,,46.73
0.85,2.15,0.30715,0.39143002,0.06609,1.842499,,2.0,0.446,7,9,25.28
0.67,1.75,0.30715,0.39143002,0.06609,1.467417,,1.99,0.446,7,9,25.28
,,,,,,,,,,,25.28
4.48,,0.50064,0.21796,0.07588,1.7483903,,1.56,0.619,2,3,23.68
5.79,,0.04271,0.44057998,0.08027001,0.007816096,,1.81,0.727,1,1,30.63
,,,,,,,,,,,28.82
,,,,,,,,,,,28.82
0.11,,0.61255,0.07214,0.01222,0.009917536,,3.04,1.001,4,6,28.82
,,,,,,,,,,,28.82
0.11,,,0.17349,0.1481,6.994728,,9.93,1.029,,,48.31
15.68,14.74,0.022839999,0.9224,0.05946,0.92504865,,2.11,0.603,4,2,45.22
,,,,,,,,,,,45.22
,,,,,,,,,,,45.22
3.98,4.21,0.02022,0.98089,0.25885,10.680231,,0.57,1.257,6,7,17.56
,,,,,,,,,,,17.56
,,,,,,,,,,,17.56
,,,,,,,,,,,17.56
,,,,,,,,,,,17.56
,,,,,,,,,,,17.56
0.04,,0.5439,0.2166,0.27334,0.5120375,,,0.417,8,9,24.82
4.51,,0.57332003,0.25620002,0.03867,0.7322261,,1.82,0.612,,,25.55
-0.26,0.44,0.53398,0.13045,-0.31573,3.8765068,,4.91,0.55,10,10,17.26
-0.26,,0.53398,0.13045,-0.31573,8.865723,,2.98,0.55,10,10,17.26
-0.15,,0.53398,0.13045,-0.31573,,,,0.55,10,10,17.26
-0.15,,0.53398,0.13045,-0.31573,8.41545,,,0.55,10,10,17.26
0.08,,0.55275,0.1225,0.14538,0.2594289,,6.55,0.36,7,4,25.8
,,,,,,,,,,,25.8
,,,,,,,,,,,24.82
,,,,,,,,,,,24.82
0.04,,0.5439,0.2166,0.27334,0.4515456,,5.09,0.417,8,9,24.82
1.2,,0.05942,0.3016,0.58155996,1.9113634,,2.36,0.894,1,2,17.24
1.51,,0.03754,0.34063998,0.05941,0.00668123,,1.31,0.114,4,3,27.9
1.1,,0.05942,0.3016,0.58155996,1.7732639,,2.37,0.894,1,2,17.24
,,,,,,,,,,,17.24
,,,,,,,,,,,17.24
,,,,,,,,,,,17.24
,,,,,,,,,,,17.24
,,,,,,,,,,,17.24
3.87,,0.60264,0.2085,0.03708,1.0034354,,4.91,1.261,8,8,18.24
41.09,,0.6707,0.10731,0.32107,18.529146,,0.58,0.739,8,7,9.41
,,,,,,,,,,,9.41
,,,,,,,,,,,9.41
,,,,,,,,,,,9.41
,,,,,,,,,,,39.5
-1.12,,0.52833,0.15053001,-0.06774,0.0011440724,,2.13,0.997,6,6,30.22
,,,,,,,,,,,30.22
,,,,,,,,,,,30.22
,,,,,,,,,,,30.22
,,,,,,,,,,,30.22
