trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
,,,,,,,,,,,30.84
,,,,,,,,,,,26.74
,,,,,,,,,,,13.73
,,,,,,,,,,,44.33
,,,,,,,,,,,30.2
,,,,,,,,,,,30.2
,,,,,,,,,,,27.88
,,,,,,,,,,,29.79
,,,,,,,,,,,21.43
,,,,,,,,,,,28.2
,,,,,,,,,,,28.2
,,,,,,,,,,,29.64
,,,,,,,,,,,28.2
,,,,,,,,,,,28.2
,,,,,,,,,,,29.64
,,,,,,,,,,,24.41
,,,,,,,,,,,23.44
,,,,,,,,,,,20.82
,,,,,,,,,,,20.82
,,,,,,,,,,,20.82
,,,,,,,,,,,23.46
,,,,,,,,,,,28.48
,,,,,,,,,,,20.88
,,,,,,,,,,,20.88
,,,,,,,,,,,23.76
,,,,,,,,,,,27.69
,,,,,,,,,,,20.6
,,,,,,,,,,,31.96
,,,,,,,,,,,31.96
,,,,,,,,,,,31.96
,,,,,,,,,,,22.96
,,,,,,,,,,,22.96
,,,,,,,,,,,28.82
,,,,,,,,,,,28.82
,,,,,,,,,,,28.82
,,,,,,,,,,,26.55
,,,,,,,,,,,26.55
,,,,,,,,,,,27.8
,,,,,,,,,,,26.55
,,,,,,,,,,,39.7
,,,,,,,,,,,24.41
,,,,,,,,,,,30.63
,,,,,,,,,,,28.48
,,,,,,,,,,,28.48
,,,,,,,,,,,28.65
,,,,,,,,,,,28.65
,,,,,,,,,,,20.5
,,,,,,,,,,,20.1
,,,,,,,,,,,22.05
,,,,,,,,,,,20.1
,,,,,,,,,,,20.91
,,,,,,,,,,,20.91
,,,,,,,,,,,20.91
,,,,,,,,,,,24.28
,,,,,,,,,,,28.56
,,,,,,,,,,,28.56
,,,,,,,,,,,28.56
,,,,,,,,,,,21.46
,,,,,,,,,,,32.63
,,,,,,,,,,,16.9
,,,,,,,,,,,19.71
,,,,,,,,,,,16.56
,,,,,,,,,,,57.85
0.06,,0.00183,0.28995,,,,11.23,,,,58.64
14.04,17.56,0.0034999999,0.90168,0.14141,4.0484,,2.12,0.932,5,8,19.6
,,,,,,,,,,,25.46
,,,,,,,,,,,58.94
124.35,138.65,0.33055001,0.35291,0.21198,2.6899915,,3.23,0.353,4,3,18.15
20.01,24.61,0.0021,0.94121003,0.0234,0.39486048,,0.67,0.453,1,1,22.47
-0.1,1.66,0.060289998,0.86292,0.01653,0.7234012,,2.96,1.127,1,4,27.05
,,,,,,,,,,,25.06
,,,,,,,,,,,25.06
,,,,,,,,,,,25.33
,,,,,,,,,,,24.36
,,,,,,,,,,,39.03
,,,,,,,,,,,26.71
,,,,,,,,,,,24.04
,,,,,,,,,,,54.43
,,,,,,,,,,,54.43
,,,,,,,,,,,23.41
,,,,,,,,,,,22.53
,,,,,,,,,,,22.53
,,,,,,,,,,,22.3
,,,,,,,,,,,33.69
,,,,,,,,,,,19.48
,,,,,,,,,,,20.82
,,,,,,,,,,,22.05
,,,,,,,,,,,22.3
,,,,,,,,,,,22.3
1.21,,0.0028,0.32391998,1.44666,8.728542,,7.56,0.8,,,44.08
,,,,,,,,,,,22.76
,,,,,,,,,,,28.21
-0.33,,,0.36332,,,,8.04,,,,46.41
,,,,,,,,,,,41.0
,,,,,,,,,,,25.44
,,,,,,,,,,,48.87
,,,,,,,,,,,22.78
,,,,,,,,,,,26.89
,,,,,,,,,,,17.34
,,,,,,,,,,,17.34
,,,,,,,,,,,18.87
,,,,,,,,,,,22.99
,,,,,,,,,,,20.6
,,,,,,,,,,,22.39
,,,,,,,,,,,23.81
,,,,,,,,,,,24.1
,,,,,,,,,,,27.46
,,,,,,,,,,,23.81
,,,,,,,,,,,24.1
,,,,,,,,,,,25.53
-0.79,0.11,,0.41551,,,,10.98,,,,25.41
,,,,,,,,,,,19.98
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
,,,,,,,,,,,22.13
,,,,,,,,,,,24.62
,,,,,,,,,,,24.95
,,,,,,,,,,,23.92
,,,,,,,,,,,50.57
,,,,,,,,,,,15.76
,,,,,,,,,,,15.76
,,,,,,,,,,,23.82
,,,,,,,,,,,23.03
,,,,,,,,,,,22.67
,,,,,,,,,,,22.67
,,,,,,,,,,,23.28
,,,,,,,,,,,23.28
,,,,,,,,,,,23.28
,,,,,,,,,,,23.28
,,,,,,,,,,,22.29
,,,,,,,,,,,22.19
,,,,,,,,,,,23.73
,,,,,,,,,,,23.01
,,,,,,,,,,,23.01
,,,,,,,,,,,23.64
,,,,,,,,,,,23.64
,,,,,,,,,,,23.73
,,,,,,,,,,,22.72
22.38,117.33,0.21616,0.17944,0.41762,3.5974638,,7.0,1.37,1,2,26.77
,,,,,,,,,,,30.51
,,,,,,,,,,,23.49
,,,,,,,,,,,27.86
,,,,,,,,,,,24.79
,,,,,,,,,,,25.81
,,,,,,,,,,,25.81
,,,,,,,,,,,21.7
,,,,,,,,,,,39.89
,,,,,,,,,,,39.89
,,,,,,,,,,,14.46
,,,,,,,,,,,28.18
,,,,,,,,,,,32.95
,,,,,,,,,,,21.46
,,,,,,,,,,,39.02
,,,,,,,,,,,20.25
,,,,,,,,,,,22.2
,,,,,,,,,,,20.85
,,,,,,,,,,,22.12
,,,,,,,,,,,22.12
,,,,,,,,,,,28.16
,,,,,,,,,,,19.78
,,,,,,,,,,,30.67
,,,,,,,,,,,30.67
,,,,,,,,,,,23.92
,,,,,,,,,,,16.29
,,,,,,,,,,,25.81
,,,,,,,,,,,22.88
,,,,,,,,,,,33.86
,,,,,,,,,,,25.77
,,,,,,,,,,,24.4
,,,,,,,,,,,24.4
,,,,,,,,,,,24.4
,,,,,,,,,,,24.4
,,,,,,,,,,,24.4
,,,,,,,,,,,30.51
-0.34,,,0.31927,,,,9.17,,,,25.32
10.05,12.71,0.01107,0.92727995,0.23083,12.028598,,,1.27,6,2,18.66
2.97,,,0.010679999,0.87127,19.506735,,,0.494,,,28.67
,,,,,,,,,,,26.98
,,,,,,,,,,,27.55
,,,,,,,,,,,24.68
,,,,,,,,,,,24.68
,,,,,,,,,,,24.68
,,,,,,,,,,,29.1
,,,,,,,,,,,17.39
,,,,,,,,,,,28.06
,,,,,,,,,,,21.29
,,,,,,,,,,,23.83
,,,,,,,,,,,24.41
,,,,,,,,,,,31.88
,,,,,,,,,,,22.22
,,,,,,,,,,,20.69
,,,,,,,,,,,17.2
,,,,,,,,,,,20.67
,,,,,,,,,,,25.2
,,,,,,,,,,,28.53
,,,,,,,,,,,47.7
,,,,,,,,,,,22.59
,,,,,,,,,,,26.89
6.98,15.49,0.00226,0.54685,0.04593,1.3880061,,2.14,0.541,2,1,21.19
,,,,,,,,,,,49.1
,,,,,,,,,,,20.95
,,,,,,,,,,,22.79
,,,,,,,,,,,22.79
,,,,,,,,,,,22.79
,,,,,,,,,,,26.04
0.49,,,0.41776,1.23971,23.99982,,8.83,,,,22.66
,,,,,,,,,,,34.78
,,,,,,,,,,,34.78
,,,,,,,,,,,23.52
0.28,,,0.34806,1.30017,24.314207,,9.58,0.718,,,22.66
,,,,,,,,,,,21.86
,,,,,,,,,,,30.13
,,,,,,,,,,,22.58
,,,,,,,,,,,23.11
,,,,,,,,,,,19.95
,,,,,,,,,,,19.95
,,,,,,,,,,,22.66
,,,,,,,,,,,17.79
,,,,,,,,,,,46.88
-0.51,,,0.37129003,,,,4.53,,,,26.81
,,,,,,,,,,,24.9
,,,,,,,,,,,23.11
,,,,,,,,,,,19.81
,,,,,,,,,,,29.65
,,,,,,,,,,,29.65
,,,,,,,,,,,29.65
,,,,,,,,,,,29.65
,,,,,,,,,,,21.42
,,,,,,,,,,,51.84
,,,,,,,,,,,25.16
,,,,,,,,,,,22.95
,,,,,,,,,,,22.21
,,,,,,,,,,,56.33
3.46,3.71,0.05689,0.63093,0.34658,6.1162314,,1.82,0.979,8,2,19.62
,,,,,,,,,,,22.93
,,,,,,,,,,,39.86
,,,,,,,,,,,26.57
,,,,,,,,,,,20.25
,,,,,,,,,,,23.01
,,,,,,,,,,,20.25
,,,,,,,,,,,53.59
,,,,,,,,,,,53.59
,,,,,,,,,,,53.59
,,,,,,,,,,,53.59
,,,,,,,,,,,23.59
,,,,,,,,,,,27.05
,,,,,,,,,,,56.64
,,,,,,,,,,,23.92
,,,,,,,,,,,21.83
,,,,,,,,,,,23.6
,,,,,,,,,,,22.79
,,,,,,,,,,,29.13
,,,,,,,,,,,23.03
,,,,,,,,,,,23.15
,,,,,,,,,,,16.5
,,,,,,,,,,,21.88
,,,,,,,,,,,24.22
,,,,,,,,,,,24.04
,,,,,,,,,,,26.88
,,,,,,,,,,,26.88
,,,,,,,,,,,26.88
,,,,,,,,,,,26.88
,,,,,,,,,,,28.17
,,,,,,,,,,,22.93
,,,,,,,,,,,23.36
,,,,,,,,,,,22.16
,,,,,,,,,,,20.08
,,,,,,,,,,,22.75
,,,,,,,,,,,19.08
,,,,,,,,,,,23.52
,,,,,,,,,,,28.06
,,,,,,,,,,,23.74
,,,,,,,,,,,20.35
,,,,,,,,,,,34.78
,,,,,,,,,,,34.78
,,,,,,,,,,,30.66
-7.34,2.46,0.00275,0.94548,-0.25777,4.680212,,,1.192,10,8,18.64
2.48,328.3,0.06552,0.73678,0.12878,0.82052326,,9.44,0.416,5,2,32.06
,,,,,,,,,,,23.61
,,,,,,,,,,,27.25
,,,,,,,,,,,34.49
,,,,,,,,,,,24.17
,,,,,,,,,,,23.27
,,,,,,,,,,,26.27
,,,,,,,,,,,20.14
,,,,,,,,,,,20.14
,,,,,,,,,,,27.05
,,,,,,,,,,,22.05
0.85,5.3,0.00282,0.9761,-0.67753,4.1460824,,1.78,0.972,5,1,17.48
9.6,10.26,0.00851,0.87412,0.0788,0.9342813,,2.92,0.813,2,2,28.61
,,,,,,,,,,,35.61
,,,,,,,,,,,22.03
,,,,,,,,,,,24.72
0.4,2.24,0.00059999997,0.68305,0.03115,3.2798889,,2.94,0.996,3,1,18.87
5.04,7.3,0.0053100004,0.88318,0.25238,19.377499,,,1.359,2,3,21.07
0.05,2.02,0.00487,0.41275,0.61753,26.95433,,12.49,1.437,2,3,16.15
,,,,,,,,,,,35.94
,,,,,,,,,,,46.22
34.03,18.36,0.7339,0.13859001,0.059970003,0.27884176,,6.81,0.771,7,6,41.92
,,,,,,,,,,,38.56
,,,,,,,,,,,23.03
,,,,,,,,,,,22.97
,,,,,,,,,,,26.54
,,,,,,,,,,,23.59
,,,,,,,,,,,20.23
,,,,,,,,,,,21.68
0.61,,0.000120000004,0.47111,,,,8.75,,,,43.24
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,23.93
,,,,,,,,,,,23.93
,,,,,,,,,,,23.93
,,,,,,,,,,,23.59
,,,,,,,,,,,22.05
,,,,,,,,,,,22.05
,,,,,,,,,,,22.31
,,,,,,,,,,,23.23
,,,,,,,,,,,23.23
,,,,,,,,,,,22.05
,,,,,,,,,,,29.1
,,,,,,,,,,,24.87
,,,,,,,,,,,22.95
,,,,,,,,,,,23.7
,,,,,,,,,,,22.95
,,,,,,,,,,,22.95
,,,,,,,,,,,23.7
,,,,,,,,,,,23.17
,,,,,,,,,,,27.62
,,,,,,,,,,,27.6
,,,,,,,,,,,23.44
,,,,,,,,,,,23.07
,,,,,,,,,,,23.44
,,,,,,,,,,,23.44
,,,,,,,,,,,23.44
,,,,,,,,,,,21.75
239.78,244.16,0.22319001,0.38669997,0.054619998,0.460084,,3.53,1.077,8,9,26.77
,,,,,,,,,,,23.23
,,,,,,,,,,,23.55
,,,,,,,,,,,19.62
,,,,,,,,,,,20.23
,,,,,,,,,,,23.99
,,,,,,,,,,,23.99
,,,,,,,,,,,23.52
,,,,,,,,,,,24.64
,,,,,,,,,,,24.64
,,,,,,,,,,,24.64
,,,,,,,,,,,23.99
,,,,,,,,,,,22.3
,,,,,,,,,,,20.04
,,,,,,,,,,,16.5
,,,,,,,,,,,27.2
,,,,,,,,,,,22.41
,,,,,,,,,,,13.51
,,,,,,,,,,,24.56
,,,,,,,,,,,21.01
,,,,,,,,,,,21.01
,,,,,,,,,,,21.12
,,,,,,,,,,,21.12
,,,,,,,,,,,21.12
,,,,,,,,,,,23.09
,,,,,,,,,,,30.82
,,,,,,,,,,,22.22
,,,,,,,,,,,22.22
,,,,,,,,,,,22.22
,,,,,,,,,,,22.92
,,,,,,,,,,,23.48
,,,,,,,,,,,33.44
,,,,,,,,,,,21.03
,,,,,,,,,,,21.29
,,,,,,,,,,,21.29
,,,,,,,,,,,21.29
,,,,,,,,,,,21.29
,,,,,,,,,,,22.89
,,,,,,,,,,,22.01
,,,,,,,,,,,22.89
,,,,,,,,,,,24.64
,,,,,,,,,,,26.27
,,,,,,,,,,,20.82
,,,,,,,,,,,22.01
,,,,,,,,,,,47.84
,,,,,,,,,,,20.34
,,,,,,,,,,,27.62
,,,,,,,,,,,31.65
,,,,,,,,,,,24.38
,,,,,,,,,,,24.38
,,,,,,,,,,,24.38
,,,,,,,,,,,24.38
,,,,,,,,,,,24.38
,,,,,,,,,,,26.96
,,,,,,,,,,,30.6
,,,,,,,,,,,24.02
,,,,,,,,,,,24.02
,,,,,,,,,,,19.19
,,,,,,,,,,,23.92
,,,,,,,,,,,23.6
,,,,,,,,,,,24.33
,,,,,,,,,,,22.66
,,,,,,,,,,,24.24
,,,,,,,,,,,22.92
,,,,,,,,,,,22.29
,,,,,,,,,,,22.29
,,,,,,,,,,,21.46
,,,,,,,,,,,25.81
,,,,,,,,,,,33.44
,,,,,,,,,,,23.01
,,,,,,,,,,,22.89
,,,,,,,,,,,22.01
,,,,,,,,,,,26.31
,,,,,,,,,,,24.38
,,,,,,,,,,,23.41
,,,,,,,,,,,27.25
,,,,,,,,,,,26.11
,,,,,,,,,,,22.92
,,,,,,,,,,,22.92
,,,,,,,,,,,22.92
,,,,,,,,,,,22.33
,,,,,,,,,,,19.87
,,,,,,,,,,,20.6
,,,,,,,,,,,21.28
,,,,,,,,,,,22.19
,,,,,,,,,,,18.4
,,,,,,,,,,,26.86
,,,,,,,,,,,15.69
,,,,,,,,,,,21.45
,,,,,,,,,,,27.46
,,,,,,,,,,,31.17
,,,,,,,,,,,57.05
,,,,,,,,,,,25.24
,,,,,,,,,,,22.05
,,,,,,,,,,,25.34
,,,,,,,,,,,22.05
,,,,,,,,,,,22.43
,,,,,,,,,,,21.26
,,,,,,,,,,,21.33
,,,,,,,,,,,23.74
,,,,,,,,,,,22.57
,,,,,,,,,,,22.3
,,,,,,,,,,,22.3
,,,,,,,,,,,24.67
,,,,,,,,,,,21.05
0.46,,,0.63116,3.4822602,48.537823,,7.17,0.835,,,25.27
,,,,,,,,,,,25.8
,,,,,,,,,,,30.44
,,,,,,,,,,,23.41
,,,,,,,,,,,23.41
,,,,,,,,,,,18.89
,,,,,,,,,,,18.89
,,,,,,,,,,,18.89
,,,,,,,,,,,21.33
,,,,,,,,,,,27.48
,,,,,,,,,,,18.65
,,,,,,,,,,,18.65
,,,,,,,,,,,18.65
,,,,,,,,,,,22.94
,,,,,,,,,,,18.65
,,,,,,,,,,,23.74
,,,,,,,,,,,23.79
,,,,,,,,,,,21.52
,,,,,,,,,,,23.79
,,,,,,,,,,,27.48
,,,,,,,,,,,23.79
,,,,,,,,,,,23.79
,,,,,,,,,,,24.47
,,,,,,,,,,,21.33
,,,,,,,,,,,26.4
,,,,,,,,,,,23.26
,,,,,,,,,,,21.89
,,,,,,,,,,,18.74
,,,,,,,,,,,25.78
,,,,,,,,,,,25.78
,,,,,,,,,,,18.74
,,,,,,,,,,,23.73
,,,,,,,,,,,21.54
,,,,,,,,,,,21.54
,,,,,,,,,,,21.72
,,,,,,,,,,,21.72
,,,,,,,,,,,21.72
,,,,,,,,,,,22.68
,,,,,,,,,,,23.78
,,,,,,,,,,,27.86
,,,,,,,,,,,27.86
8.53,10.57,0.03173,1.08118,0.06288,0.5439054,,4.36,2.148,2,1,14.52
,,,,,,,,,,,22.91
297.04,353.96,0.05974,0.38452998,0.03475,0.30922878,,3.53,1.562,4,6,39.83
,,,,,,,,,,,22.26
,,,,,,,,,,,22.23
,,,,,,,,,,,22.7
,,,,,,,,,,,25.73
,,,,,,,,,,,21.52
,,,,,,,,,,,21.59
,,,,,,,,,,,26.6
,,,,,,,,,,,46.37
,,,,,,,,,,,47.15
,,,,,,,,,,,21.59
,,,,,,,,,,,21.59
,,,,,,,,,,,21.59
,,,,,,,,,,,21.59
,,,,,,,,,,,23.77
,,,,,,,,,,,23.92
,,,,,,,,,,,23.78
0.02,,0.00114,0.52687,0.024920002,11.693057,,5.11,0.428,,,25.32
,,,,,,,,,,,23.73
,,,,,,,,,,,23.73
,,,,,,,,,,,23.73
,,,,,,,,,,,27.76
,,,,,,,,,,,27.76
,,,,,,,,,,,21.52
,,,,,,,,,,,17.61
,,,,,,,,,,,25.73
,,,,,,,,,,,19.79
,,,,,,,,,,,19.79
,,,,,,,,,,,23.87
,,,,,,,,,,,21.27
,,,,,,,,,,,20.21
,,,,,,,,,,,20.11
,,,,,,,,,,,21.63
,,,,,,,,,,,21.63
,,,,,,,,,,,17.61
,,,,,,,,,,,23.28
,,,,,,,,,,,23.28
,,,,,,,,,,,24.94
,,,,,,,,,,,19.52
,,,,,,,,,,,19.52
,,,,,,,,,,,24.23
,,,,,,,,,,,28.88
,,,,,,,,,,,27.68
,,,,,,,,,,,26.28
,,,,,,,,,,,23.1
,,,,,,,,,,,23.1
,,,,,,,,,,,23.1
,,,,,,,,,,,23.1
,,,,,,,,,,,23.78
,,,,,,,,,,,30.63
,,,,,,,,,,,32.78
0.96,2.32,0.00566,0.68574995,0.0126600005,0.23900086,,3.3,0.962,2,3,22.83
,,,,,,,,,,,23.26
,,,,,,,,,,,39.6
,,,,,,,,,,,26.72
,,,,,,,,,,,23.26
,,,,,,,,,,,20.43
,,,,,,,,,,,22.84
,,,,,,,,,,,21.65
,,,,,,,,,,,23.73
,,,,,,,,,,,39.6
,,,,,,,,,,,22.56
,,,,,,,,,,,24.11
,,,,,,,,,,,24.11
,,,,,,,,,,,26.41
,,,,,,,,,,,22.96
,,,,,,,,,,,21.79
,,,,,,,,,,,24.76
,,,,,,,,,,,23.62
,,,,,,,,,,,23.62
,,,,,,,,,,,22.96
,,,,,,,,,,,22.96
,,,,,,,,,,,22.98
,,,,,,,,,,,19.79
,,,,,,,,,,,22.98
,,,,,,,,,,,44.17
,,,,,,,,,,,22.98
,,,,,,,,,,,35.14
,,,,,,,,,,,24.11
,,,,,,,,,,,23.12
,,,,,,,,,,,23.12
,,,,,,,,,,,23.12
,,,,,,,,,,,23.08
,,,,,,,,,,,22.96
,,,,,,,,,,,22.98
,,,,,,,,,,,22.96
,,,,,,,,,,,22.98
,,,,,,,,,,,23.87
,,,,,,,,,,,20.36
,,,,,,,,,,,23.87
,,,,,,,,,,,20.36
,,,,,,,,,,,20.36
,,,,,,,,,,,22.98
,,,,,,,,,,,23.08
,,,,,,,,,,,23.08
,,,,,,,,,,,20.72
1.47,,,0.79679,6.8652,36.763443,,3.73,0.56,,,38.52
,,,,,,,,,,,20.05
,,,,,,,,,,,25.97
,,,,,,,,,,,22.6
,,,,,,,,,,,22.77
,,,,,,,,,,,22.77
,,,,,,,,,,,23.25
-0.51,,3.0000001e-05,0.84889,-0.47384998,27.393383,,7.75,0.89,,,27.01
,,,,,,,,,,,20.11
,,,,,,,,,,,22.77
-1.78,,4.0000003e-05,0.19417,,,,7.21,,,,55.57
,,,,,,,,,,,24.03
,,,,,,,,,,,22.77
,,,,,,,,,,,21.61
,,,,,,,,,,,23.42
,,,,,,,,,,,22.96
,,,,,,,,,,,23.25
,,,,,,,,,,,23.87
,,,,,,,,,,,23.87
,,,,,,,,,,,24.51
,,,,,,,,,,,23.52
,,,,,,,,,,,23.52
,,,,,,,,,,,25.19
,,,,,,,,,,,23.78
,,,,,,,,,,,28.74
,,,,,,,,,,,24.03
,,,,,,,,,,,23.93
,,,,,,,,,,,23.93
,,,,,,,,,,,24.28
,,,,,,,,,,,23.23
,,,,,,,,,,,23.23
,,,,,,,,,,,23.51
,,,,,,,,,,,23.68
,,,,,,,,,,,23.68
,,,,,,,,,,,23.38
,,,,,,,,,,,23.29
,,,,,,,,,,,23.51
,,,,,,,,,,,23.68
,,,,,,,,,,,23.93
,,,,,,,,,,,24.91
,,,,,,,,,,,22.25
,,,,,,,,,,,22.24
,,,,,,,,,,,22.24
,,,,,,,,,,,22.24
,,,,,,,,,,,22.24
,,,,,,,,,,,28.56
,,,,,,,,,,,28.73
,,,,,,,,,,,27.78
,,,,,,,,,,,28.56
,,,,,,,,,,,24.89
,,,,,,,,,,,24.89
,,,,,,,,,,,24.89
,,,,,,,,,,,44.18
,,,,,,,,,,,44.18
,,,,,,,,,,,27.68
,,,,,,,,,,,19.47
,,,,,,,,,,,19.47
,,,,,,,,,,,19.47
,,,,,,,,,,,19.47
,,,,,,,,,,,28.88
,,,,,,,,,,,23.93
,,,,,,,,,,,24.23
,,,,,,,,,,,22.77
,,,,,,,,,,,27.76
,,,,,,,,,,,24.95
,,,,,,,,,,,20.29
,,,,,,,,,,,24.11
,,,,,,,,,,,20.29
,,,,,,,,,,,29.04
,,,,,,,,,,,28.26
,,,,,,,,,,,28.26
,,,,,,,,,,,29.04
46.06,,0.64626,0.16465001,0.06361,1.10182,,1.32,1.093,6,5,36.66
46.07,31.33,0.64626,0.16465001,0.06361,1.100643,,1.32,1.093,6,5,36.66
,,,,,,,,,,,22.96
152.62,152.49,0.33633998,0.27995002,0.02807,0.25773942,,2.68,0.747,9,8,23.45
,,,,,,,,,,,24.23
,,,,,,,,,,,22.96
,,,,,,,,,,,22.26
,,,,,,,,,,,22.25
,,,,,,,,,,,22.25
,,,,,,,,,,,22.96
,,,,,,,,,,,22.96
,,,,,,,,,,,28.73
,,,,,,,,,,,28.73
,,,,,,,,,,,22.0
,,,,,,,,,,,51.89
,,,,,,,,,,,51.89
,,,,,,,,,,,51.89
,,,,,,,,,,,51.89
,,,,,,,,,,,51.89
,,,,,,,,,,,51.89
,,,,,,,,,,,21.79
,,,,,,,,,,,21.79
,,,,,,,,,,,21.79
,,,,,,,,,,,21.79
,,,,,,,,,,,22.66
,,,,,,,,,,,28.73
,,,,,,,,,,,28.73
,,,,,,,,,,,23.63
,,,,,,,,,,,27.22
,,,,,,,,,,,27.22
,,,,,,,,,,,21.55
,,,,,,,,,,,24.91
8.06,,0.19782,0.76291,0.05677,0.016352523,,,1.114,9,10,14.82
220.03,250.27,0.12206,0.32359,0.04038,0.56394315,,3.67,0.622,3,4,32.44
,,,,,,,,,,,29.14
2.49,2.6,0.00855,0.72213,0.06725,0.8269244,,3.28,0.933,2,2,10.69
-1.83,1.0,0.02217,1.03378,-0.093669996,1.0935298,,3.28,1.219,7,3,17.99
,,,,,,,,,,,24.37
,,,,,,,,,,,27.61
,,,,,,,,,,,28.56
,,,,,,,,,,,28.56
,,,,,,,,,,,22.45
,,,,,,,,,,,27.61
,,,,,,,,,,,28.56
,,,,,,,,,,,22.45
,,,,,,,,,,,24.88
,,,,,,,,,,,24.88
,,,,,,,,,,,20.88
,,,,,,,,,,,27.14
,,,,,,,,,,,27.14
,,,,,,,,,,,27.14
0.17,23.06,0.00459,0.8285,0.025510002,0.32999316,,3.75,1.0,2,2,9.65
,,,,,,,,,,,18.81
,,,,,,,,,,,25.76
,,,,,,,,,,,27.96
276.63,297.74,0.2232,0.40179002,0.08168,2.9143233,,0.77,0.684,9,9,36.45
,,,,,,,,,,,16.98
,,,,,,,,,,,29.96
,,,,,,,,,,,22.45
,,,,,,,,,,,22.45
,,,,,,,,,,,28.79
,,,,,,,,,,,21.51
,,,,,,,,,,,22.26
,,,,,,,,,,,22.26
,,,,,,,,,,,17.37
,,,,,,,,,,,19.39
,,,,,,,,,,,20.41
,,,,,,,,,,,23.55
,,,,,,,,,,,27.56
,,,,,,,,,,,21.36
,,,,,,,,,,,24.49
201.66,182.73,0.0342,0.67735,0.078940004,0.89853144,,2.01,0.872,3,5,19.76
,,,,,,,,,,,50.92
,,,,,,,,,,,21.74
,,,,,,,,,,,21.74
,,,,,,,,,,,24.12
,,,,,,,,,,,24.12
4.09,3.82,0.11659,0.39903,0.09081,0.017600166,,0.89,0.512,1,2,24.61
,,,,,,,,,,,22.16
3.26,5.09,0.0053899996,0.77062,0.14269,4.82367,,1.58,0.743,8,8,24.83
,,,,,,,,,,,25.17
,,,,,,,,,,,22.51
,,,,,,,,,,,22.82
,,,,,,,,,,,21.31
,,,,,,,,,,,22.16
,,,,,,,,,,,22.16
,,,,,,,,,,,42.68
,,,,,,,,,,,24.69
,,,,,,,,,,,23.65
4.85,5.68,0.00861,0.96843004,0.23444,5.610369,,4.29,1.516,10,10,16.67
,,,,,,,,,,,20.88
,,,,,,,,,,,52.12
,,,,,,,,,,,23.97
,,,,,,,,,,,22.94
,,,,,,,,,,,22.94
-0.9,4.19,0.03498,0.55932,-0.02994,1.3788033,,5.32,1.454,5,4,23.03
3.04,,,0.41035,7.46552,40.15631,,7.95,1.126,,,19.51
,,,,,,,,,,,52.04
,,,,,,,,,,,52.04
,,,,,,,,,,,46.8
,,,,,,,,,,,23.64
,,,,,,,,,,,22.32
,,,,,,,,,,,21.17
,,,,,,,,,,,21.17
,,,,,,,,,,,46.8
,,,,,,,,,,,46.8
,,,,,,,,,,,46.8
,,,,,,,,,,,46.8
,,,,,,,,,,,46.8
,,,,,,,,,,,22.27
,,,,,,,,,,,22.27
,,,,,,,,,,,23.64
,,,,,,,,,,,23.64
,,,,,,,,,,,25.5
,,,,,,,,,,,24.01
,,,,,,,,,,,20.36
,,,,,,,,,,,28.74
,,,,,,,,,,,20.31
,,,,,,,,,,,20.31
9.68,18.18,0.00374,1.05932,0.024400001,0.34975916,,1.86,1.536,1,1,12.36
9.38,10.5,0.01651,0.81255996,0.13008,3.4704132,,1.72,1.209,3,4,21.87
5.21,6.09,0.05046,0.9265,0.10560001,0.8906415,,3.94,1.631,5,3,24.72
,,,,,,,,,,,20.63
16.52,22.17,0.10185,0.6957,0.11845,3.4912386,,1.26,1.03,2,1,19.52
,,,,,,,,,,,27.46
,,,,,,,,,,,25.29
,,,,,,,,,,,31.74
,,,,,,,,,,,20.38
,,,,,,,,,,,23.26
,,,,,,,,,,,23.1
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,22.9
,,,,,,,,,,,24.55
,,,,,,,,,,,24.55
,,,,,,,,,,,22.48
,,,,,,,,,,,22.48
,,,,,,,,,,,22.48
,,,,,,,,,,,22.48
,,,,,,,,,,,22.48
,,,,,,,,,,,22.48
,,,,,,,,,,,28.63
,,,,,,,,,,,26.67
,,,,,,,,,,,55.49
,,,,,,,,,,,22.99
,,,,,,,,,,,22.99
,,,,,,,,,,,21.8
0.07,27.06,0.00846,0.48575002,0.03813,1.2423646,,7.3,1.335,1,1,16.96
,,,,,,,,,,,63.85
,,,,,,,,,,,35.47
,,,,,,,,,,,63.85
,,,,,,,,,,,20.01
,,,,,,,,,,,55.71
,,,,,,,,,,,24.06
,,,,,,,,,,,24.06
,,,,,,,,,,,21.86
,,,,,,,,,,,20.63
,,,,,,,,,,,20.46
,,,,,,,,,,,21.45
,,,,,,,,,,,23.54
,,,,,,,,,,,53.79
,,,,,,,,,,,53.79
,,,,,,,,,,,22.82
,,,,,,,,,,,27.29
,,,,,,,,,,,24.42
,,,,,,,,,,,22.57
,,,,,,,,,,,27.44
,,,,,,,,,,,20.11
,,,,,,,,,,,21.55
,,,,,,,,,,,24.56
